"","dt","AverageTemperature","AverageTemperatureUncertainty","Country","year","Category","Temp_F"
"245524","5/1/48",30.765,0.171,"India",NA,"Hot",87.377
"245525","6/1/48",29.748,0.167,"India",NA,"Hot",85.5464
"245526","7/1/48",26.999,0.203,"India",NA,"Normal",80.5982
"245527","8/1/48",26.161,0.105,"India",NA,"Normal",79.0898
"245528","9/1/48",25.975,0.183,"India",NA,"Normal",78.755
"245529","10/1/48",24.611,0.176,"India",NA,"Normal",76.2998
"245530","11/1/48",20.874,0.243,"India",NA,"Normal",69.5732
"245531","12/1/48",16.826,0.252,"India",NA,"Cold",62.2868
"245532","1/1/49",17.703,0.291,"India",NA,"Cold",63.8654
"245533","2/1/49",19.189,0.164,"India",NA,"Cold",66.5402
"245534","3/1/49",24.296,0.199,"India",NA,"Normal",75.7328
"245535","4/1/49",27.935,0.238,"India",NA,"Normal",82.283
"245536","5/1/49",30.044,0.218,"India",NA,"Hot",86.0792
"245537","6/1/49",28.988,0.257,"India",NA,"Hot",84.1784
"245538","7/1/49",26.817,0.147,"India",NA,"Normal",80.2706
"245539","8/1/49",26.383,0.24,"India",NA,"Normal",79.4894
"245540","9/1/49",26.235,0.215,"India",NA,"Normal",79.223
"245541","10/1/49",24.559,0.276,"India",NA,"Normal",76.2062
"245542","11/1/49",19.68,0.268,"India",NA,"Cold",67.424
"245543","12/1/49",16.738,0.242,"India",NA,"Cold",62.1284
"245544","1/1/50",17.318,0.12,"India",NA,"Cold",63.1724
"245545","2/1/50",18.305,0.148,"India",NA,"Cold",64.949
"245546","3/1/50",22.933,0.214,"India",NA,"Normal",73.2794
"245547","4/1/50",27.13,0.246,"India",NA,"Normal",80.834
"245548","5/1/50",30.267,0.248,"India",NA,"Hot",86.4806
"245549","6/1/50",29.23,0.165,"India",NA,"Hot",84.614
"245550","7/1/50",26.582,0.16,"India",NA,"Normal",79.8476
"245551","8/1/50",26.194,0.233,"India",NA,"Normal",79.1492
"245552","9/1/50",25.711,0.088,"India",NA,"Normal",78.2798
"245553","10/1/50",23.842,0.155,"India",NA,"Normal",74.9156
"245554","11/1/50",19.818,0.236,"India",NA,"Cold",67.6724
"245555","12/1/50",16.582,0.174,"India",NA,"Cold",61.8476
"245556","1/1/51",16.331,0.325,"India",NA,"Cold",61.3958
"245557","2/1/51",19.315,0.214,"India",NA,"Cold",66.767
"245558","3/1/51",23.841,0.157,"India",NA,"Normal",74.9138
"245559","4/1/51",26.345,0.205,"India",NA,"Normal",79.421
"245560","5/1/51",29.826,0.281,"India",NA,"Hot",85.6868
"245561","6/1/51",29.103,0.385,"India",NA,"Hot",84.3854
"245562","7/1/51",27.47,0.25,"India",NA,"Normal",81.446
"245563","8/1/51",26.548,0.098,"India",NA,"Normal",79.7864
"245564","9/1/51",26.762,0.338,"India",NA,"Normal",80.1716
"245565","10/1/51",26.005,0.189,"India",NA,"Normal",78.809
"245566","11/1/51",21.601,0.309,"India",NA,"Normal",70.8818
"245567","12/1/51",17.501,0.142,"India",NA,"Cold",63.5018
"245568","1/1/52",17.707,0.196,"India",NA,"Cold",63.8726
"245569","2/1/52",20.749,0.099,"India",NA,"Normal",69.3482
"245570","3/1/52",23.39,0.133,"India",NA,"Normal",74.102
"245571","4/1/52",28.295,0.207,"India",NA,"Hot",82.931
"245572","5/1/52",30.426,0.197,"India",NA,"Hot",86.7668
"245573","6/1/52",29.302,0.136,"India",NA,"Hot",84.7436
"245574","7/1/52",27.036,0.258,"India",NA,"Normal",80.6648
"245575","8/1/52",26.085,0.153,"India",NA,"Normal",78.953
"245576","9/1/52",26.315,0.128,"India",NA,"Normal",79.367
"245577","10/1/52",24.624,0.102,"India",NA,"Normal",76.3232
"245578","11/1/52",20.51,0.236,"India",NA,"Normal",68.918
"245579","12/1/52",17.947,0.255,"India",NA,"Cold",64.3046
"245580","1/1/53",16.733,0.237,"India",NA,"Cold",62.1194
"245581","2/1/53",20.812,0.133,"India",NA,"Normal",69.4616
"245582","3/1/53",25.969,0.155,"India",NA,"Normal",78.7442
"245583","4/1/53",28.049,0.216,"India",NA,"Hot",82.4882
"245584","5/1/53",30.717,0.289,"India",NA,"Hot",87.2906
"245585","6/1/53",29.89,0.275,"India",NA,"Hot",85.802
"245586","7/1/53",26.922,0.231,"India",NA,"Normal",80.4596
"245587","8/1/53",26.251,0.202,"India",NA,"Normal",79.2518
"245588","9/1/53",26.126,0.219,"India",NA,"Normal",79.0268
"245589","10/1/53",24.296,0.244,"India",NA,"Normal",75.7328
"245590","11/1/53",20.544,0.145,"India",NA,"Normal",68.9792
"245591","12/1/53",18.43,0.204,"India",NA,"Cold",65.174
"245592","1/1/54",16.445,0.283,"India",NA,"Cold",61.601
"245593","2/1/54",20.633,0.197,"India",NA,"Normal",69.1394
"245594","3/1/54",24.173,0.365,"India",NA,"Normal",75.5114
"245595","4/1/54",28.436,0.097,"India",NA,"Hot",83.1848
"245596","5/1/54",30.921,0.214,"India",NA,"Hot",87.6578
"245597","6/1/54",29.378,0.236,"India",NA,"Hot",84.8804
"245598","7/1/54",26.932,0.157,"India",NA,"Normal",80.4776
"245599","8/1/54",26.603,0.211,"India",NA,"Normal",79.8854
"245600","9/1/54",25.871,0.299,"India",NA,"Normal",78.5678
"245601","10/1/54",23.112,0.216,"India",NA,"Normal",73.6016
"245602","11/1/54",20.084,0.201,"India",NA,"Normal",68.1512
"245603","12/1/54",17.418,0.246,"India",NA,"Cold",63.3524
"245604","1/1/55",17.075,0.275,"India",NA,"Cold",62.735
"245605","2/1/55",20.014,0.221,"India",NA,"Normal",68.0252
"245606","3/1/55",25.048,0.153,"India",NA,"Normal",77.0864
"245607","4/1/55",26.636,0.142,"India",NA,"Normal",79.9448
"245608","5/1/55",29.526,0.274,"India",NA,"Hot",85.1468
"245609","6/1/55",29.15,0.216,"India",NA,"Hot",84.47
"245610","7/1/55",26.999,0.254,"India",NA,"Normal",80.5982
"245611","8/1/55",26.022,0.317,"India",NA,"Normal",78.8396
"245612","9/1/55",26.008,0.226,"India",NA,"Normal",78.8144
"245613","10/1/55",23.898,0.208,"India",NA,"Normal",75.0164
"245614","11/1/55",19.913,0.343,"India",NA,"Cold",67.8434
"245615","12/1/55",17.137,0.229,"India",NA,"Cold",62.8466
"245616","1/1/56",17.035,0.2,"India",NA,"Cold",62.663
"245617","2/1/56",19.273,0.269,"India",NA,"Cold",66.6914
"245618","3/1/56",24.437,0.233,"India",NA,"Normal",75.9866
"245619","4/1/56",28.282,0.289,"India",NA,"Hot",82.9076
"245620","5/1/56",30.411,0.283,"India",NA,"Hot",86.7398
"245621","6/1/56",28.155,0.176,"India",NA,"Hot",82.679
"245622","7/1/56",25.997,0.152,"India",NA,"Normal",78.7946
"245623","8/1/56",25.901,0.23,"India",NA,"Normal",78.6218
"245624","9/1/56",26.001,0.278,"India",NA,"Normal",78.8018
"245625","10/1/56",23.629,0.211,"India",NA,"Normal",74.5322
"245626","11/1/56",20.167,0.361,"India",NA,"Normal",68.3006
"245627","12/1/56",17.508,0.392,"India",NA,"Cold",63.5144
"245628","1/1/57",17.035,0.339,"India",NA,"Cold",62.663
"245629","2/1/57",18.576,0.314,"India",NA,"Cold",65.4368
"245630","3/1/57",22.721,0.289,"India",NA,"Normal",72.8978
"245631","4/1/57",27.015,0.341,"India",NA,"Normal",80.627
"245632","5/1/57",29.611,0.184,"India",NA,"Hot",85.2998
"245633","6/1/57",29.478,0.531,"India",NA,"Hot",85.0604
"245634","7/1/57",27.105,0.374,"India",NA,"Normal",80.789
"245635","8/1/57",26.495,0.643,"India",NA,"Normal",79.691
"245636","9/1/57",26.213,0.434,"India",NA,"Normal",79.1834
"245637","10/1/57",24.596,0.33,"India",NA,"Normal",76.2728
"245638","11/1/57",21.349,0.252,"India",NA,"Normal",70.4282
"245639","12/1/57",18.123,0.179,"India",NA,"Cold",64.6214
"245640","1/1/58",18.31,0.241,"India",NA,"Cold",64.958
"245641","2/1/58",19.862,0.311,"India",NA,"Cold",67.7516
"245642","3/1/58",24.626,0.198,"India",NA,"Normal",76.3268
"245643","4/1/58",28.768,0.274,"India",NA,"Hot",83.7824
"245644","5/1/58",30.492,0.366,"India",NA,"Hot",86.8856
"245645","6/1/58",30.656,0.304,"India",NA,"Hot",87.1808
"245646","7/1/58",27.074,0.361,"India",NA,"Normal",80.7332
"245647","8/1/58",26.62,0.291,"India",NA,"Normal",79.916
"245648","9/1/58",26.056,0.201,"India",NA,"Normal",78.9008
"245649","10/1/58",24.456,0.18,"India",NA,"Normal",76.0208
"245650","11/1/58",21.192,0.258,"India",NA,"Normal",70.1456
"245651","12/1/58",18.004,0.273,"India",NA,"Cold",64.4072
"245652","1/1/59",17.45,0.332,"India",NA,"Cold",63.41
"245653","2/1/59",19.402,0.286,"India",NA,"Cold",66.9236
"245654","3/1/59",24.544,0.338,"India",NA,"Normal",76.1792
"245655","4/1/59",28.041,0.228,"India",NA,"Hot",82.4738
"245656","5/1/59",30.207,0.193,"India",NA,"Hot",86.3726
"245657","6/1/59",29.347,0.27,"India",NA,"Hot",84.8246
"245658","7/1/59",26.647,0.33,"India",NA,"Normal",79.9646
"245659","8/1/59",26.261,0.247,"India",NA,"Normal",79.2698
"245660","9/1/59",26.001,0.333,"India",NA,"Normal",78.8018
"245661","10/1/59",24.64,0.323,"India",NA,"Normal",76.352
"245662","11/1/59",20.762,0.212,"India",NA,"Normal",69.3716
"245663","12/1/59",17.9,0.212,"India",NA,"Cold",64.22
"245664","1/1/60",16.885,0.252,"India",NA,"Cold",62.393
"245665","2/1/60",20.962,0.42,"India",NA,"Normal",69.7316
"245666","3/1/60",23.285,0.3,"India",NA,"Normal",73.913
"245667","4/1/60",27.488,0.189,"India",NA,"Normal",81.4784
"245668","5/1/60",30.185,0.461,"India",NA,"Hot",86.333
"245669","6/1/60",29.581,0.347,"India",NA,"Hot",85.2458
"245670","7/1/60",27.091,0.185,"India",NA,"Normal",80.7638
"245671","8/1/60",26.53,0.179,"India",NA,"Normal",79.754
"245672","9/1/60",26.517,0.142,"India",NA,"Normal",79.7306
"245673","10/1/60",24.382,0.129,"India",NA,"Normal",75.8876
"245674","11/1/60",20.403,0.224,"India",NA,"Normal",68.7254
"245675","12/1/60",18.137,0.254,"India",NA,"Cold",64.6466
"245676","1/1/61",17.514,0.259,"India",NA,"Cold",63.5252
"245677","2/1/61",18.335,0.19,"India",NA,"Cold",65.003
"245678","3/1/61",24.665,0.163,"India",NA,"Normal",76.397
"245679","4/1/61",27.743,0.238,"India",NA,"Normal",81.9374
"245680","5/1/61",29.963,0.273,"India",NA,"Hot",85.9334
"245681","6/1/61",28.716,0.402,"India",NA,"Hot",83.6888
"245682","7/1/61",26.677,0.153,"India",NA,"Normal",80.0186
"245683","8/1/61",26.462,0.167,"India",NA,"Normal",79.6316
"245684","9/1/61",25.882,0.144,"India",NA,"Normal",78.5876
"245685","10/1/61",23.896,0.247,"India",NA,"Normal",75.0128
"245686","11/1/61",19.907,0.207,"India",NA,"Cold",67.8326
"245687","12/1/61",16.023,0.217,"India",NA,"Cold",60.8414
"245688","1/1/62",15.838,0.206,"India",NA,"Cold",60.5084
"245689","2/1/62",19.62,0.234,"India",NA,"Cold",67.316
"245690","3/1/62",23.545,0.21,"India",NA,"Normal",74.381
"245691","4/1/62",27.634,0.285,"India",NA,"Normal",81.7412
"245692","5/1/62",29.728,0.145,"India",NA,"Hot",85.5104
"245693","6/1/62",29.275,0.589,"India",NA,"Hot",84.695
"245694","7/1/62",27.299,0.325,"India",NA,"Normal",81.1382
"245695","8/1/62",26.316,0.245,"India",NA,"Normal",79.3688
"245696","9/1/62",25.816,0.264,"India",NA,"Normal",78.4688
"245697","10/1/62",23.673,0.449,"India",NA,"Normal",74.6114
"245698","11/1/62",20.493,0.249,"India",NA,"Normal",68.8874
"245699","12/1/62",17.38,0.247,"India",NA,"Cold",63.284
"245700","1/1/63",16.554,0.25,"India",NA,"Cold",61.7972
"245701","2/1/63",20.342,0.24,"India",NA,"Normal",68.6156
"245702","3/1/63",23.609,0.346,"India",NA,"Normal",74.4962
"245703","4/1/63",26.827,0.402,"India",NA,"Normal",80.2886
"245704","5/1/63",29.309,0.422,"India",NA,"Hot",84.7562
"245705","6/1/63",28.943,0.321,"India",NA,"Hot",84.0974
"245706","7/1/63",27.324,0.343,"India",NA,"Normal",81.1832
"245707","8/1/63",26.209,0.107,"India",NA,"Normal",79.1762
"245708","9/1/63",26.146,0.281,"India",NA,"Normal",79.0628
"245709","10/1/63",24.631,0.16,"India",NA,"Normal",76.3358
"245710","11/1/63",21.437,0.254,"India",NA,"Normal",70.5866
"245711","12/1/63",17.818,0.161,"India",NA,"Cold",64.0724
"245712","1/1/64",16.468,0.266,"India",NA,"Cold",61.6424
"245713","2/1/64",19.665,0.281,"India",NA,"Cold",67.397
"245714","3/1/64",25.022,0.127,"India",NA,"Normal",77.0396
"245715","4/1/64",28.314,0.208,"India",NA,"Hot",82.9652
"245716","5/1/64",29.573,0.301,"India",NA,"Hot",85.2314
"245717","6/1/64",29.097,0.429,"India",NA,"Hot",84.3746
"245718","7/1/64",26.491,0.27,"India",NA,"Normal",79.6838
"245719","8/1/64",26.171,0.283,"India",NA,"Normal",79.1078
"245720","9/1/64",25.911,0.196,"India",NA,"Normal",78.6398
"245721","10/1/64",24.587,0.389,"India",NA,"Normal",76.2566
"245722","11/1/64",20.232,0.211,"India",NA,"Normal",68.4176
"245723","12/1/64",17.315,0.201,"India",NA,"Cold",63.167
"245724","1/1/65",17.907,0.154,"India",NA,"Cold",64.2326
"245725","2/1/65",19.505,0.305,"India",NA,"Cold",67.109
"245726","3/1/65",23.14,0.429,"India",NA,"Normal",73.652
"245727","4/1/65",26.503,0.176,"India",NA,"Normal",79.7054
"245728","5/1/65",29.366,0.488,"India",NA,"Hot",84.8588
"245729","6/1/65",29.666,0.676,"India",NA,"Hot",85.3988
"245730","7/1/65",26.834,0.27,"India",NA,"Normal",80.3012
"245731","8/1/65",26.313,0.144,"India",NA,"Normal",79.3634
"245732","9/1/65",26.041,0.131,"India",NA,"Normal",78.8738
"245733","10/1/65",24.829,0.253,"India",NA,"Normal",76.6922
"245734","11/1/65",21.368,0.225,"India",NA,"Normal",70.4624
"245735","12/1/65",17.619,0.257,"India",NA,"Cold",63.7142
"245736","1/1/66",17.543,0.259,"India",NA,"Cold",63.5774
"245737","2/1/66",21.076,0.212,"India",NA,"Normal",69.9368
"245738","3/1/66",24.008,0.332,"India",NA,"Normal",75.2144
"245739","4/1/66",27.748,0.127,"India",NA,"Normal",81.9464
"245740","5/1/66",30.114,0.341,"India",NA,"Hot",86.2052
"245741","6/1/66",29.15,0.227,"India",NA,"Hot",84.47
"245742","7/1/66",27.668,0.238,"India",NA,"Normal",81.8024
"245743","8/1/66",26.49,0.264,"India",NA,"Normal",79.682
"245744","9/1/66",26.096,0.378,"India",NA,"Normal",78.9728
"245745","10/1/66",24.621,0.242,"India",NA,"Normal",76.3178
"245746","11/1/66",21.457,0.247,"India",NA,"Normal",70.6226
"245747","12/1/66",17.292,0.272,"India",NA,"Cold",63.1256
"245748","1/1/67",16.668,0.211,"India",NA,"Cold",62.0024
"245749","2/1/67",20.594,0.281,"India",NA,"Normal",69.0692
"245750","3/1/67",22.982,0.296,"India",NA,"Normal",73.3676
"245751","4/1/67",26.908,0.169,"India",NA,"Normal",80.4344
"245752","5/1/67",29.777,0.407,"India",NA,"Hot",85.5986
"245753","6/1/67",29.481,0.419,"India",NA,"Hot",85.0658
"245754","7/1/67",26.967,0.387,"India",NA,"Normal",80.5406
"245755","8/1/67",26.023,0.333,"India",NA,"Normal",78.8414
"245756","9/1/67",25.871,0.282,"India",NA,"Normal",78.5678
"245757","10/1/67",23.98,0.126,"India",NA,"Normal",75.164
"245758","11/1/67",20.492,0.158,"India",NA,"Normal",68.8856
"245759","12/1/67",18.162,0.156,"India",NA,"Cold",64.6916
"245760","1/1/68",16.341,0.188,"India",NA,"Cold",61.4138
"245761","2/1/68",18.659,0.225,"India",NA,"Cold",65.5862
"245762","3/1/68",23.477,0.317,"India",NA,"Normal",74.2586
"245763","4/1/68",26.827,0.238,"India",NA,"Normal",80.2886
"245764","5/1/68",29.368,0.234,"India",NA,"Hot",84.8624
"245765","6/1/68",29.21,0.313,"India",NA,"Hot",84.578
"245766","7/1/68",26.948,0.215,"India",NA,"Normal",80.5064
"245767","8/1/68",26.311,0.272,"India",NA,"Normal",79.3598
"245768","9/1/68",26.786,0.198,"India",NA,"Normal",80.2148
"245769","10/1/68",23.995,0.285,"India",NA,"Normal",75.191
"245770","11/1/68",20.794,0.201,"India",NA,"Normal",69.4292
"245771","12/1/68",17.661,0.389,"India",NA,"Cold",63.7898
"245772","1/1/69",17.129,0.286,"India",NA,"Cold",62.8322
"245773","2/1/69",20.236,0.247,"India",NA,"Normal",68.4248
"245774","3/1/69",25.479,0.208,"India",NA,"Normal",77.8622
"245775","4/1/69",28.122,0.366,"India",NA,"Hot",82.6196
"245776","5/1/69",29.537,0.31,"India",NA,"Hot",85.1666
"245777","6/1/69",29.708,0.43,"India",NA,"Hot",85.4744
"245778","7/1/69",27.086,0.266,"India",NA,"Normal",80.7548
"245779","8/1/69",26.273,0.312,"India",NA,"Normal",79.2914
"245780","9/1/69",25.968,0.193,"India",NA,"Normal",78.7424
"245781","10/1/69",24.706,0.211,"India",NA,"Normal",76.4708
"245782","11/1/69",21.852,0.18,"India",NA,"Normal",71.3336
"245783","12/1/69",17.918,0.239,"India",NA,"Cold",64.2524
"245784","1/1/70",17.4,0.218,"India",NA,"Cold",63.32
"245785","2/1/70",19.679,0.276,"India",NA,"Cold",67.4222
"245786","3/1/70",23.807,0.293,"India",NA,"Normal",74.8526
"245787","4/1/70",28.212,0.208,"India",NA,"Hot",82.7816
"245788","5/1/70",30.42,0.235,"India",NA,"Hot",86.756
"245789","6/1/70",28.263,0.229,"India",NA,"Hot",82.8734
"245790","7/1/70",27.102,0.19,"India",NA,"Normal",80.7836
"245791","8/1/70",26.246,0.219,"India",NA,"Normal",79.2428
"245792","9/1/70",25.975,0.205,"India",NA,"Normal",78.755
"245793","10/1/70",24.582,0.302,"India",NA,"Normal",76.2476
"245794","11/1/70",20.204,0.232,"India",NA,"Normal",68.3672
"245795","12/1/70",16.999,0.228,"India",NA,"Cold",62.5982
"245796","1/1/71",16.778,0.252,"India",NA,"Cold",62.2004
"245797","2/1/71",19.526,0.261,"India",NA,"Cold",67.1468
"245798","3/1/71",23.577,0.176,"India",NA,"Normal",74.4386
"245799","4/1/71",27.642,0.233,"India",NA,"Normal",81.7556
"245800","5/1/71",28.794,0.255,"India",NA,"Hot",83.8292
"245801","6/1/71",27.651,0.238,"India",NA,"Normal",81.7718
"245802","7/1/71",26.391,0.182,"India",NA,"Normal",79.5038
"245803","8/1/71",25.901,0.188,"India",NA,"Normal",78.6218
"245804","9/1/71",26.05,0.179,"India",NA,"Normal",78.89
"245805","10/1/71",24.049,0.333,"India",NA,"Normal",75.2882
"245806","11/1/71",20.125,0.174,"India",NA,"Normal",68.225
"245807","12/1/71",17.124,0.122,"India",NA,"Cold",62.8232
"245808","1/1/72",17.132,0.381,"India",NA,"Cold",62.8376
"245809","2/1/72",18.156,0.237,"India",NA,"Cold",64.6808
"245810","3/1/72",24.385,0.325,"India",NA,"Normal",75.893
"245811","4/1/72",27.132,0.262,"India",NA,"Normal",80.8376
"245812","5/1/72",30.29,0.242,"India",NA,"Hot",86.522
"245813","6/1/72",30.242,0.367,"India",NA,"Hot",86.4356
"245814","7/1/72",27.55,0.26,"India",NA,"Normal",81.59
"245815","8/1/72",26.532,0.285,"India",NA,"Normal",79.7576
"245816","9/1/72",26.145,0.182,"India",NA,"Normal",79.061
"245817","10/1/72",24.411,0.325,"India",NA,"Normal",75.9398
"245818","11/1/72",20.974,0.229,"India",NA,"Normal",69.7532
"245819","12/1/72",18.317,0.226,"India",NA,"Cold",64.9706
"245820","1/1/73",17.62,0.262,"India",NA,"Cold",63.716
"245821","2/1/73",20.866,0.18,"India",NA,"Normal",69.5588
"245822","3/1/73",24.178,0.309,"India",NA,"Normal",75.5204
"245823","4/1/73",29.166,0.178,"India",NA,"Hot",84.4988
"245824","5/1/73",30.69,0.424,"India",NA,"Hot",87.242
"245825","6/1/73",29.277,0.177,"India",NA,"Hot",84.6986
"245826","7/1/73",26.986,0.3,"India",NA,"Normal",80.5748
"245827","8/1/73",26.093,0.226,"India",NA,"Normal",78.9674
"245828","9/1/73",26.002,0.134,"India",NA,"Normal",78.8036
"245829","10/1/73",24.209,0.25,"India",NA,"Normal",75.5762
"245830","11/1/73",20.516,0.18,"India",NA,"Normal",68.9288
"245831","12/1/73",17.036,0.129,"India",NA,"Cold",62.6648
"245832","1/1/74",16.738,0.179,"India",NA,"Cold",62.1284
"245833","2/1/74",19.245,0.207,"India",NA,"Cold",66.641
"245834","3/1/74",24.923,0.201,"India",NA,"Normal",76.8614
"245835","4/1/74",28.495,0.134,"India",NA,"Hot",83.291
"245836","5/1/74",29.697,0.241,"India",NA,"Hot",85.4546
"245837","6/1/74",29.101,0.211,"India",NA,"Hot",84.3818
"245838","7/1/74",26.961,0.131,"India",NA,"Normal",80.5298
"245839","8/1/74",26.479,0.271,"India",NA,"Normal",79.6622
"245840","9/1/74",26.544,0.151,"India",NA,"Normal",79.7792
"245841","10/1/74",24.768,0.089,"India",NA,"Normal",76.5824
"245842","11/1/74",20.471,0.313,"India",NA,"Normal",68.8478
"245843","12/1/74",16.687,0.231,"India",NA,"Cold",62.0366
"245844","1/1/75",16.257,0.216,"India",NA,"Cold",61.2626
"245845","2/1/75",19.372,0.197,"India",NA,"Cold",66.8696
"245846","3/1/75",23.703,0.138,"India",NA,"Normal",74.6654
"245847","4/1/75",28.273,0.186,"India",NA,"Hot",82.8914
"245848","5/1/75",30.431,0.233,"India",NA,"Hot",86.7758
"245849","6/1/75",28.879,0.273,"India",NA,"Hot",83.9822
"245850","7/1/75",26.416,0.326,"India",NA,"Normal",79.5488
"245851","8/1/75",26.195,0.415,"India",NA,"Normal",79.151
"245852","9/1/75",25.576,0.324,"India",NA,"Normal",78.0368
"245853","10/1/75",24.676,0.298,"India",NA,"Normal",76.4168
"245854","11/1/75",19.646,0.151,"India",NA,"Cold",67.3628
"245855","12/1/75",16.922,0.21,"India",NA,"Cold",62.4596
"245856","1/1/76",16.913,0.165,"India",NA,"Cold",62.4434
"245857","2/1/76",19.725,0.171,"India",NA,"Cold",67.505
"245858","3/1/76",24.028,0.127,"India",NA,"Normal",75.2504
"245859","4/1/76",27.148,0.202,"India",NA,"Normal",80.8664
"245860","5/1/76",29.785,0.391,"India",NA,"Hot",85.613
"245861","6/1/76",28.542,0.3,"India",NA,"Hot",83.3756
"245862","7/1/76",26.897,0.295,"India",NA,"Normal",80.4146
"245863","8/1/76",25.791,0.153,"India",NA,"Normal",78.4238
"245864","9/1/76",25.841,0.306,"India",NA,"Normal",78.5138
"245865","10/1/76",25.04,0.312,"India",NA,"Normal",77.072
"245866","11/1/76",22.473,0.192,"India",NA,"Normal",72.4514
"245867","12/1/76",18.212,0.144,"India",NA,"Cold",64.7816
"245868","1/1/77",17.035,0.156,"India",NA,"Cold",62.663
"245869","2/1/77",20.25,0.24,"India",NA,"Normal",68.45
"245870","3/1/77",25.44,0.219,"India",NA,"Normal",77.792
"245871","4/1/77",27.388,0.232,"India",NA,"Normal",81.2984
"245872","5/1/77",28.856,0.232,"India",NA,"Hot",83.9408
"245873","6/1/77",28.768,0.239,"India",NA,"Hot",83.7824
"245874","7/1/77",26.619,0.209,"India",NA,"Normal",79.9142
"245875","8/1/77",26.285,0.292,"India",NA,"Normal",79.313
"245876","9/1/77",25.927,0.15,"India",NA,"Normal",78.6686
"245877","10/1/77",24.633,0.186,"India",NA,"Normal",76.3394
"245878","11/1/77",22.308,0.067,"India",NA,"Normal",72.1544
"245879","12/1/77",17.958,0.268,"India",NA,"Cold",64.3244
"245880","1/1/78",16.64,0.232,"India",NA,"Cold",61.952
"245881","2/1/78",19.077,0.235,"India",NA,"Cold",66.3386
"245882","3/1/78",22.812,0.198,"India",NA,"Normal",73.0616
"245883","4/1/78",27.576,0.288,"India",NA,"Normal",81.6368
"245884","5/1/78",30.939,0.249,"India",NA,"Hot",87.6902
"245885","6/1/78",28.742,0.205,"India",NA,"Hot",83.7356
"245886","7/1/78",26.344,0.291,"India",NA,"Normal",79.4192
"245887","8/1/78",26.008,0.196,"India",NA,"Normal",78.8144
"245888","9/1/78",25.846,0.163,"India",NA,"Normal",78.5228
"245889","10/1/78",24.696,0.198,"India",NA,"Normal",76.4528
"245890","11/1/78",21.694,0.219,"India",NA,"Normal",71.0492
"245891","12/1/78",17.714,0.264,"India",NA,"Cold",63.8852
"245892","1/1/79",17.828,0.159,"India",NA,"Cold",64.0904
"245893","2/1/79",19.082,0.227,"India",NA,"Cold",66.3476
"245894","3/1/79",23.214,0.249,"India",NA,"Normal",73.7852
"245895","4/1/79",28.217,0.254,"India",NA,"Hot",82.7906
"245896","5/1/79",29.686,0.312,"India",NA,"Hot",85.4348
"245897","6/1/79",30.009,0.136,"India",NA,"Hot",86.0162
"245898","7/1/79",27.479,0.144,"India",NA,"Normal",81.4622
"245899","8/1/79",26.629,0.212,"India",NA,"Normal",79.9322
"245900","9/1/79",26.475,0.146,"India",NA,"Normal",79.655
"245901","10/1/79",25.165,0.17,"India",NA,"Normal",77.297
"245902","11/1/79",22.516,0.198,"India",NA,"Normal",72.5288
"245903","12/1/79",18.343,0.172,"India",NA,"Cold",65.0174
"245904","1/1/80",17.593,0.143,"India",NA,"Cold",63.6674
"245905","2/1/80",20.495,0.191,"India",NA,"Normal",68.891
"245906","3/1/80",24.071,0.124,"India",NA,"Normal",75.3278
"245907","4/1/80",28.968,0.244,"India",NA,"Hot",84.1424
"245908","5/1/80",31.054,0.293,"India",NA,"Hot",87.8972
"245909","6/1/80",28.638,0.286,"India",NA,"Hot",83.5484
"245910","7/1/80",26.887,0.291,"India",NA,"Normal",80.3966
"245911","8/1/80",26.356,0.21,"India",NA,"Normal",79.4408
"245912","9/1/80",26.529,0.163,"India",NA,"Normal",79.7522
"245913","10/1/80",25.015,0.156,"India",NA,"Normal",77.027
"245914","11/1/80",21.517,0.289,"India",NA,"Normal",70.7306
"245915","12/1/80",17.994,0.192,"India",NA,"Cold",64.3892
"245916","1/1/81",17.067,0.234,"India",NA,"Cold",62.7206
"245917","2/1/81",20.37,0.217,"India",NA,"Normal",68.666
"245918","3/1/81",23.57,0.146,"India",NA,"Normal",74.426
"245919","4/1/81",27.894,0.301,"India",NA,"Normal",82.2092
"245920","5/1/81",29.998,0.263,"India",NA,"Hot",85.9964
"245921","6/1/81",29.792,0.321,"India",NA,"Hot",85.6256
"245922","7/1/81",26.82,0.186,"India",NA,"Normal",80.276
"245923","8/1/81",26.405,0.203,"India",NA,"Normal",79.529
"245924","9/1/81",26.406,0.177,"India",NA,"Normal",79.5308
"245925","10/1/81",24.626,0.22,"India",NA,"Normal",76.3268
"245926","11/1/81",20.366,0.145,"India",NA,"Normal",68.6588
"245927","12/1/81",17.427,0.208,"India",NA,"Cold",63.3686
"245928","1/1/82",17.866,0.141,"India",NA,"Cold",64.1588
"245929","2/1/82",19.358,0.14,"India",NA,"Cold",66.8444
"245930","3/1/82",22.928,0.22,"India",NA,"Normal",73.2704
"245931","4/1/82",27.155,0.183,"India",NA,"Normal",80.879
"245932","5/1/82",29.069,0.249,"India",NA,"Hot",84.3242
"245933","6/1/82",29.306,0.276,"India",NA,"Hot",84.7508
"245934","7/1/82",27.911,0.169,"India",NA,"Normal",82.2398
"245935","8/1/82",26.397,0.148,"India",NA,"Normal",79.5146
